Year,Championship,Match,Grade,Place,Last Name,Preferred Name,Club,State,Info,Score
2015,VRA,Queens,Target Rifle - A,77,Caske,John,Natives,QLD,V,380.32
2015,VRA,Queens,Target Rifle - A,78,McIntosh,David,Canberra Rifle Club,ACT,NA,379.29
2015,VRA,Queens,Target Rifle - A,79,Ford,Dudley,Mareeba Rifle Club Inc.,QLD,V,379.26
2015,VRA,Queens,Target Rifle - A,80,Purden,Mike,Shepparton/nathalia,VIC,V,379.19
2015,VRA,Queens,Target Rifle - A,81,Brdjanovic,Mijo,Brisbane,QLD,NA,377.36
2015,VRA,Queens,Target Rifle - A,82,Cadden,Rob,Central,QLD,V,377.31
2015,VRA,Queens,Target Rifle - A,83,Blain,Alan,Port Campbell,VIC,NA,377.27
2015,VRA,Queens,Target Rifle - A,84,Letts,Tim,Darwin,VIC,NA,377.25
2015,VRA,Queens,Target Rifle - A,85,Ballantyne,Bill,Hornsby RSL,NSW,V,376.28
2015,VRA,Queens,Target Rifle - A,86,Gordon,Joshua,Lyndhurst Rifle Club Inc.,NSW,NA,375.23
2015,VRA,Queens,Target Rifle - A,87,Doxford,Thomas,Nowra Rifle Club Inc,NSW,V SV,372.32
2015,VRA,Queens,Target Rifle - A,88,Chinnery,Ann,Marian Rifle Club Inc.,QLD,L,371.27
2015,VRA,Queens,Target Rifle - A,89,Henry,Owen,MCC,VIC,V,370.28
2015,VRA,Queens,Target Rifle - A,90,Hickey,Terry,Colac,VIC,V,369.3
2015,VRA,Queens,Target Rifle - A,91,Hulett,Carol,Geelong,VIC,V L,369.2
2015,VRA,Queens,Target Rifle - A,92,Doyle,Damien,Cooma Rifle Club Inc,NSW,V,359.17
2015,VRA,Queens,Target Rifle - A,93,Sweet,Micheil,Sandford Target Rifle Club,TAS,V SV,231.13
2015,VRA,Queens,Target Rifle - B,1,Chester,Frank,Mareeba Rifle Club Inc.,QLD,V,383.31
2015,VRA,Queens,Target Rifle - B,2,Setford,Peter,Werribee,VIC,V,378.24
2015,VRA,Queens,Target Rifle - B,3,Hodder,Mike,Roseville Rifle Club Inc.,NSW,V,377.31
2015,VRA,Queens,Target Rifle - B,4,Farley,Peter,Mcc,VIC,V,377.3
2015,VRA,Queens,Target Rifle - B,5,Walton,Garry,Mcc,VIC,NA,374.22
2015,VRA,Queens,Target Rifle - B,6,Roberts,Matthew,Phoenix Target,SA,NA,373.23
2015,VRA,Queens,Target Rifle - B,7,Neilsen,Barney,Southern Highland RC,NA,V,372.17
2015,VRA,Queens,Target Rifle - B,8,Reynolds,John,Mosman Neutral Bay RC,NSW,NA,371.25
2015,VRA,Queens,Target Rifle - B,9,Flavel,Malcolm,Whyalla,SA,V,368.21
2015,VRA,Queens,Target Rifle - B,10,Shambrook,Peter,Whyalla,SA,V,368.18
2015,VRA,Queens,Target Rifle - B,11,Garbutt,Mark,Canberra Rifle Club,NA,NA,367.25
2015,VRA,Queens,Target Rifle - B,12,Jolme,Chris,Castlemaine,VIC,SV,367.23
2015,VRA,Queens,Target Rifle - B,13,White,Barry,Wingham Rifle Club Inc.,NSW,V,367.19
2015,VRA,Queens,Target Rifle - B,14,Harrison,Harro (Gordon),Murray Bridge,SA,V SV,367.19
2015,VRA,Queens,Target Rifle - B,15,Gerrett,Rodney,Wangaratta,VIC,V,366.16
2015,VRA,Queens,Target Rifle - B,16,Horsnell,Mark,Bacchus Marsh,VIC,NA,365.22
2015,VRA,Queens,Target Rifle - B,17,Tickell,Adrian,Swan Hill,VIC,NA,365.17
2015,VRA,Queens,Target Rifle - B,18,Ivankovic,Tony,Bacchus Marsh,VIC,NA,360.22
2015,VRA,Queens,Target Rifle - B,19,Mckenna,Brian,Moe City,VIC,NA,360.19
2015,VRA,Queens,Target Rifle - B,20,McRae,Richard,Warragul/drouin,VIC,NA,358.14
2015,VRA,Queens,Target Rifle - B,21,Benton,Alan,Wangaratta,VIC,V SV,358.12
2015,VRA,Queens,Target Rifle - B,22,Pryde,Bill (William),Spalding,SA,V SV,357.19
2015,VRA,Queens,Target Rifle - B,23,Maguire,John,West Wallsend,NSW,NA,357.18
2015,VRA,Queens,Target Rifle - B,24,Horgan,Frank,Colac,VIC,SV,355.17
2015,VRA,Queens,Target Rifle - B,25,King,Paul,Phoenix Target,SA,NA,348.15
2015,VRA,Queens,Target Rifle - B,26,O\'Dwyer,Peter,Katandra,VIC,NA,325.18
2015,VRA,Queens,Target Rifle - C,1,Sutherland,Christopher,Mcc,VIC,NA,375.21
2015,VRA,Queens,Target Rifle - C,2,Higgins,Derek,Grafton,NSW,NA,369.25
2015,VRA,Queens,Target Rifle - C,3,Sunderland,Timothy,Lilydale,VIC,NA,367.18
2015,VRA,Queens,Target Rifle - C,4,Colquitt,Elizabeth,Canberra Rifle Club,NA,L,360.24
2015,VRA,Queens,Target Rifle - C,5,Doolan,Peter,Port Campbell,VIC,NA,359.21
2015,VRA,Queens,Target Rifle - C,6,Hollis,Cynthia,Darwin,VIC,L,358.22
2015,VRA,Queens,Target Rifle - C,7,McRae,Tony,Mount Gambier,SA,NA,356.17
2015,VRA,Queens,Target Rifle - C,8,Ross,Lothar,Cairns Rifle Club Inc.,QLD,V,353.17
2015,VRA,Queens,Target Rifle - C,9,Muller,Wayne,Bacchus Marsh,VIC,NA,347.15
2015,VRA,Queens,Target Rifle - C,10,Laurence,Malcolm,Castlemaine,VIC,NA,343.12
2015,VRA,Queens,Target Rifle - C,11,Reynolds,Clancy,The Scots College Rifle Club,NA,NA,338.9
2015,VRA,Queens,Target Rifle - C,12,Sims,Nicholas,Port Jackson Rifle Club Inc.,NSW,U J,334.15
2015,VRA,Queens,Target Rifle - C,13,Sunderland,Kye,Lilydale,VIC,J,295.5
2015,VRA,Queens,F Standard - A,1,Ryan,Susie,Wodonga,NSW,L,453.27
2015,VRA,Queens,F Standard - A,2,Rhodes,Trevor,Castlemaine,VIC,V,452.22
2015,VRA,Queens,F Standard - A,3,Davies,Jenny,Sth Bendigo,VIC,V L,451.26
2015,VRA,Queens,F Standard - A,4,Wilson,Alex,Narrabri Rifle Club Inc.,NSW,L,451.24
2015,VRA,Queens,F Standard - A,5,Brewer,Terry,West Broken Hill,NSW,NA,451.24
2015,VRA,Queens,F Standard - A,6,Taylor,Alan,Narromine-Dubbo,NSW,V SV,450.25
2015,VRA,Queens,F Standard - A,7,Drew,Peter,Brisbane RC,QLD,V,450.23
2015,VRA,Queens,F Standard - A,8,Carpeggiani,Rolf,Fitz/caulfield,VIC,V,450.19
2015,VRA,Queens,F Standard - A,9,Eland,John,Fitzroy/Caulfield,VIC,V,450.16
2015,VRA,Queens,F Standard - A,10,Cruickshank,Bob,Tooraweenah Rifle Club Inc.,NSW,V,447.2
2015,VRA,Queens,F Standard - A,11,Gamble,Neil,Port Campbell,VIC,V,443.26
2015,VRA,Queens,F Standard - A,12,Sandford,Daniel,Hamilton,VIC,NA,443.23
2015,VRA,Queens,F Standard - A,13,Houston,Bruce,Rosedale,VIC,V SV,442.19
2015,VRA,Queens,F Standard - A,14,Gustafsson,Paul,Sth Bendigo,VIC,NA,441.26
2015,VRA,Queens,F Standard - A,15,Christie,Gail,Townsville Marksmen R.c. Inc.,QLD,V L,441.21
2015,VRA,Queens,F Standard - A,16,Willis,David,Armidale Rifle Club Inc.,NSW,V,440.17
2015,VRA,Queens,F Standard - A,17,Rowlands,Bruce,Lyndhurst Rifle Club Inc.,NSW,V SV,438.14
2015,VRA,Queens,F Standard - A,18,Melbourne,Joe,Nagambie,VIC,NA,437.13
2015,VRA,Queens,F Standard - A,19,Sharp,Malcolm,Lyndhurst Rifle Club,NSW,NA,435.24
2015,VRA,Queens,F Standard - A,20,Steer,Bradley,Fitz/caulfield,VIC,NA,434.24
2015,VRA,Queens,F Standard - A,21,Hart,Stephen,Railway & Tramway Inst.,NSW,NA,431.21
2015,VRA,Queens,F Standard - A,22,Doig,Graham,Fitz/caulfield,VIC,V,424.14
2015,VRA,Queens,F Standard - A,23,Kneebone,Bruce,Wangaratta,VIC,V,335.25
2015,VRA,Queens,F Standard - B,1,Hornell,Grant,Hamilton,VIC,V,450.31
2015,VRA,Queens,F Standard - B,2,Daniel,David,Bungendore Rifle Club,ACT,NA,441.14
2015,VRA,Queens,F Standard - B,3,Sides,Warwick,Ungarie Rifle Club Inc.,NSW,V,435.19
2015,VRA,Queens,F Standard - B,4,Metzke,Leigh,Karramomus,VIC,NA,433.12
2015,VRA,Queens,F Standard - B,5,Siebel,Adrian,Hornsby RSL Rifle Club,NSW,NA,430.18
2015,VRA,Queens,F Standard - B,6,Upchurch,Gerald,Sandford Target Rifle Club,TAS,V SV,429.17
2015,VRA,Queens,F Standard - B,7,Matthews,Ronald,Lyndhurst Rifle Club,NSW,V SV,426.9
2015,VRA,Queens,F Standard - B,8,Lane,Richard,Natimuk,VIC,V,424.27
2015,VRA,Queens,F Standard - B,9,Eland,Kay,Fitz/caulfield,VIC,V L,423.13
2015,VRA,Queens,F Standard - B,10,Anderson,Anthony,Maryborough,VIC,NA,419.1
2015,VRA,Queens,F Standard - B,11,Duffield,Marty,Brisbane Mariners,QLD,NA,417.15
2015,VRA,Queens,F Standard - B,12,Armstrong,Kevin,Fitz/caulfield,VIC,V,417.7
2015,VRA,Queens,F Standard - B,13,Pearce,Robert,Kyneton,VIC,NA,410.12
2015,VRA,Queens,F Standard - B,14,Cook,Keith,Kyneton,VIC,NA,398.8
2015,VRA,Queens,F Open - FO,1,Tyler,Dale,Phoenix Target,SA,U,470.44
2015,VRA,Queens,F Open - FO,2,Krake,Geoffrey,Bendigo,VIC,V,470.37
2015,VRA,Queens,F Open - FO,3,Hausler,Jenni,Brisbane,QLD,L,468.37
2015,VRA,Queens,F Open - FO,4,Tyler,Mark,Phoenix Target,SA,NA,467.39
2015,VRA,Queens,F Open - FO,5,Davis,Rodney,South Bendigo,VIC,NA,466.33
2015,VRA,Queens,F Open - FO,6,Nelson,Norman,Moe City,VIC,NA,465.36
2015,VRA,Queens,F Open - FO,7,Giddens,Michelle,Sth Bendigo,VIC,L,464.3
2015,VRA,Queens,F Open - FO,8,Waites,Michael,Warragul/Drouin,VIC,NA,462.35
2015,VRA,Queens,F Open - FO,9,Pedersen,Bob,Wodonga,VIC,V SV,460.39
2015,VRA,Queens,F Open - FO,10,Bant,Robert,Sth Bendigo,VIC,V,460.33
2015,VRA,Queens,F Open - FO,11,Nelson,Steve,Beaudesert,NA,V,455.32
2015,VRA,Queens,F Open - FO,12,Davies,Adam,Sth Bendigo,VIC,NA,453.35
2015,VRA,Queens,F Open - FO,13,Giddens,Philip,Sth Bendigo,VIC,NA,453.26
2015,VRA,Queens,F Open - FO,14,Austen,Clifford,Nowra Rifle Club Inc,NSW,V,447.29
2015,VRA,Queens,F Open - FO,15,Lazos,Peter,Bacchus Marsh,VIC,V SV,444.23
2015,VRA,Queens,F Open - FO,16,Wright,Barrie,Geelong,VIC,NA,170.6
2015,VRA,Queens,F/TR - A,1,Hall,Liam,South Bendigo,VIC,U,453.29
2015,VRA,Queens,F/TR - A,2,Sharp,Stephen,Bungendore Rifle Club,ACT,V,451.33
2015,VRA,Queens,F/TR - A,3,Gee,Terrence,East Central Dra,VIC,V SV,448.2
2015,VRA,Queens,F/TR - A,4,Seaman,Alan,Gosford District,NSW,V SV,448.15
2015,VRA,Queens,F/TR - A,5,Mahon,Rod,Sth Bendigo,NA,V,447.17
2015,VRA,Queens,F/TR - A,6,Hall,Michael,South Bendigo,VIC,NA,445.17
2015,VRA,Queens,F/TR - A,7,Hunt,Gary,Sth Bendigo,VIC,V,443.22
2015,VRA,Queens,F/TR - A,8,Murphy,Paul,Lilydale,VIC,NA,432.2
2015,VRA,Queens,F/TR - A,9,Austin,Bill,Werribee,VIC,V,432.16
2015,VRA,Queens,F/TR - A,10,May,Cedric,Canberra Rifle Club,ACT,V SV,425.14
2015,VRA,Queens,F/TR - A,11,Dowling,Shane,Canberra Rifle Club,ACT,NA,411.12
2015,VRA,Grand,Target Rifle - A,1,Black,David,Shepparton/Nathalia,VIC,NA,693.67
2015,VRA,Grand,Target Rifle - A,2,Schwebel,Barbara,Holsworthy,NSW,L,692.81
2015,VRA,Grand,Target Rifle - A,3,Emms,Ben,Lyndhurst Rifle Club Inc.,NSW,NA,690.81
2015,VRA,Grand,Target Rifle - A,4,Thurtell,Peter,Wingham Rifle Club Inc.,NSW,PP,689.81
2015,VRA,Grand,Target Rifle - A,5,Grenfell,Geoff,Bendigo,VIC,NA,689.76
2015,VRA,Grand,Target Rifle - A,6,Young,Ken,Southern Highlands,NSW,V SV,689.75
2015,VRA,Grand,Target Rifle - A,7,Baxter,John,Lithgow Small Arms,NSW,V,689.74
2015,VRA,Grand,Target Rifle - A,8,Collings,Michael,Te Puke,ACT,V,689.68
2015,VRA,Grand,Target Rifle - A,9,Thurtell,Brett,Wodonga,NSW,NA,689.57
2015,VRA,Grand,Target Rifle - A,10,Grosskreutz,Geoff,Brisbane,NA,V,688.7
2015,VRA,Grand,Target Rifle - A,11,Aitchison,Graham,Canberra Rifle Club,ACT,V,688.65
2015,VRA,Grand,Target Rifle - A,12,Negus,Donna,Holsworthy Rifle Club Inc.,NSW,L,687.74
2015,VRA,Grand,Target Rifle - A,13,Cole,Colin,North Arm,QLD,NA,686.75
2015,VRA,Grand,Target Rifle - A,14,Waddle,Glenn,Tas NW Target Rifle Club,TAS,NA,686.43
2015,VRA,Grand,Target Rifle - A,15,Barker,Tony,Shepparton/nathalia,VIC,NA,685.8
2015,VRA,Grand,Target Rifle - A,16,Schafferius,Peter,Central,QLD,NA,684.77
2015,VRA,Grand,Target Rifle - A,17,Buchanan,Mark,Roseville Rifle Club Inc.,NSW,V,684.68
2015,VRA,Grand,Target Rifle - A,18,Baker,Bill,Pacific,QLD,NA,684.56
2015,VRA,Grand,Target Rifle - A,19,Maher,Peter,Lilydale,VIC,V,683.77
2015,VRA,Grand,Target Rifle - A,20,Collings,Diane,Te Puke,ACT,L,682.62
2015,VRA,Grand,Target Rifle - A,21,Christie,Eric,Townsville Marksmen,QLD,V,682.61
2015,VRA,Grand,Target Rifle - A,22,Kiefer,John,Bendigo,VIC,V,681.68
2015,VRA,Grand,Target Rifle - A,23,Evans,Geoff,Horsham,VIC,V,681.54
2015,VRA,Grand,Target Rifle - A,24,Collings,Stuart,Mosman Neutral Bay,NSW,V,680.64
2015,VRA,Grand,Target Rifle - A,25,Betts,Philip,Karramomus,VIC,NA,680.48
2015,VRA,Grand,Target Rifle - A,26,Griffiths,Helen,Pacific,QLD,V L,679.71
2015,VRA,Grand,Target Rifle - A,27,Watkins,Paul,Chapman Valley 83,WA,V SV,679.6
2015,VRA,Grand,Target Rifle - A,28,Boschetti,Wayne,Marong,VIC,V,678.66
2015,VRA,Grand,Target Rifle - A,29,Hayes,Len,Shepparton/nathalia,VIC,V,678.65
2015,VRA,Grand,Target Rifle - A,30,Rankin,Mike,Wangaratta,VIC,V SV,677.66
2015,VRA,Grand,Target Rifle - A,31,Coote,Laurie,Lang Lang,VIC,V SV,677.63
2015,VRA,Grand,Target Rifle - A,32,Sims,Andrew,Port Jackson Rifle Club Inc.,NSW,NA,677.63
2015,VRA,Grand,Target Rifle - A,33,Cadden,Rob,Central,QLD,V,675.61
2015,VRA,Grand,Target Rifle - A,34,Thompson,Don,Natives,QLD,V SP,675.51
2015,VRA,Grand,Target Rifle - A,35,Williams,Stephen,Bathurst Rifle Club Inc.,NSW,V,674.52
2015,VRA,Grand,Target Rifle - A,36,Hobbs,Alan,Natimuk,VIC,V,673.68
2015,VRA,Grand,Target Rifle - A,37,Keel,Tyrone,Castlemaine,VIC,NA,673.56
2015,VRA,Grand,Target Rifle - A,38,McKay,Robert,Narromine-Dubbo,NSW,NA,673.54
2015,VRA,Grand,Target Rifle - A,39,Bright,Graeme,Bathurst Rifle Club Inc.,NSW,V,672.49
2015,VRA,Grand,Target Rifle - A,40,Noll,Bluey (Ian),Whyalla,SA,V,671.54
2015,VRA,Grand,Target Rifle - A,41,Ford,Dudley,Mareeba Rifle Club Inc.,QLD,V,671.51
2015,VRA,Grand,Target Rifle - A,42,McIntosh,David,Canberra Rifle Club,ACT,NA,669.62
2015,VRA,Grand,Target Rifle - A,43,Pollock,Doug,Townsville,QLD,NA,667.42
2015,VRA,Grand,Target Rifle - A,44,Jackson,Ross,Yarram,VIC,NA,666.54
2015,VRA,Grand,Target Rifle - A,45,Tapps,Richard,Lilydale,VIC,NA,665.55
2015,VRA,Grand,Target Rifle - A,46,Purden,Mike,Shepparton/nathalia,VIC,V,665.39
2015,VRA,Grand,Target Rifle - A,47,Caske,John,Natives,QLD,V,664.54
2015,VRA,Grand,Target Rifle - A,48,Wittorff,George,Bunbury 12,WA,V SV SP,664.52
2015,VRA,Grand,Target Rifle - A,49,Wellburn,Geoff,Pacific,QLD,V,664.52
2015,VRA,Grand,Target Rifle - A,50,Doxford,Thomas,Nowra Rifle Club Inc,NSW,V SV,663.49
2015,VRA,Grand,Target Rifle - A,51,Brdjanovic,Mijo,Brisbane,QLD,NA,660.5
2015,VRA,Grand,Target Rifle - A,52,Hickey,Terry,Colac,VIC,V,659.49
2015,VRA,Grand,Target Rifle - A,53,Letts,Tim,Darwin,VIC,NA,659.43
2015,VRA,Grand,Target Rifle - A,54,Ballantyne,Bill,Hornsby RSL,NSW,V,656.47
2015,VRA,Grand,Target Rifle - A,55,Chinnery,Ann,Marian Rifle Club Inc.,QLD,L,654.45
2015,VRA,Grand,Target Rifle - A,56,Edser,George,Central,QLD,NA,650.75
2015,VRA,Grand,Target Rifle - A,57,Hulett,Carol,Geelong,VIC,V L,649.3
2015,VRA,Grand,Target Rifle - A,58,Doyle,Damien,Cooma Rifle Club Inc,NSW,V,632.33
2015,VRA,Grand,Target Rifle - A,59,Teglasi,Mirko,Brisbane,QLD,NA,541.51
2015,VRA,Grand,Target Rifle - A,60,Sweet,Micheil,Sandford Target Rifle Club,TAS,V SV,505.3
2015,VRA,Grand,Target Rifle - B,1,Chester,Frank,Mareeba Rifle Club Inc.,QLD,V,666.53
2015,VRA,Grand,Target Rifle - B,2,Hodder,Mike,Roseville Rifle Club Inc.,NSW,V,661.45
2015,VRA,Grand,Target Rifle - B,3,Setford,Peter,Werribee,VIC,V,660.37
2015,VRA,Grand,Target Rifle - B,4,Harrison,Harro (Gordon),Murray Bridge,SA,V SV,656.37
2015,VRA,Grand,Target Rifle - B,5,Flavel,Malcolm,Whyalla,SA,V,652.33
2015,VRA,Grand,Target Rifle - B,6,Reynolds,John,Mosman Neutral Bay RC,NSW,NA,651.4
2015,VRA,Grand,Target Rifle - B,7,Gerrett,Rodney,Wangaratta,VIC,V,647.28
2015,VRA,Grand,Target Rifle - B,8,Walton,Garry,Mcc,VIC,NA,643.34
2015,VRA,Grand,Target Rifle - B,9,Jolme,Chris,Castlemaine,VIC,SV,640.38
2015,VRA,Grand,Target Rifle - B,10,White,Barry,Wingham Rifle Club Inc.,NSW,V,639.34
2015,VRA,Grand,Target Rifle - B,11,McRae,Richard,Warragul/drouin,VIC,NA,633.31
2015,VRA,Grand,Target Rifle - B,12,Shambrook,Peter,Whyalla,SA,V,633.26
2015,VRA,Grand,Target Rifle - B,13,Horgan,Frank,Colac,VIC,SV,632.31
2015,VRA,Grand,Target Rifle - B,14,Pryde,Bill (William),Spalding,SA,V SV,625.3
2015,VRA,Grand,Target Rifle - B,15,King,Paul,Phoenix Target,SA,NA,615.24
2015,VRA,Grand,Target Rifle - B,16,O\'Dwyer,Peter,Katandra,VIC,NA,613.37
2015,VRA,Grand,Target Rifle - C,1,Higgins,Derek,Grafton,NSW,NA,633.37
2015,VRA,Grand,Target Rifle - C,2,Hollis,Cynthia,Darwin,VIC,L,625.29
2015,VRA,Grand,Target Rifle - C,3,Sims,Nicholas,Port Jackson Rifle Club Inc.,NSW,U J,606.24
2015,VRA,Grand,Target Rifle - C,4,Reynolds,Clancy,The Scots College Rifle Club,NA,NA,560.14
2015,VRA,Grand,F Standard - A,1,Davies,Jenny,Sth Bendigo,VIC,V L,792.49
2015,VRA,Grand,F Standard - A,2,Rhodes,Trevor,Castlemaine,VIC,V,787.38
2015,VRA,Grand,F Standard - A,3,Gustafsson,Paul,Sth Bendigo,VIC,NA,783.42
2015,VRA,Grand,F Standard - A,4,Eland,John,Fitzroy/Caulfield,VIC,V,783.37
2015,VRA,Grand,F Standard - A,5,Brewer,Terry,West Broken Hill,NSW,NA,783.34
2015,VRA,Grand,F Standard - A,6,Drew,Peter,Brisbane RC,QLD,V,782.42
2015,VRA,Grand,F Standard - A,7,Christie,Gail,Townsville Marksmen R.c. Inc.,QLD,V L,782.41
2015,VRA,Grand,F Standard - A,8,Cruickshank,Bob,Tooraweenah Rifle Club Inc.,NSW,V,780.35
2015,VRA,Grand,F Standard - A,9,Houston,Bruce,Rosedale,VIC,V SV,776.35
2015,VRA,Grand,F Standard - A,10,Willis,David,Armidale Rifle Club Inc.,NSW,V,767.25
2015,VRA,Grand,F Standard - A,11,Melbourne,Joe,Nagambie,VIC,NA,766.23
2015,VRA,Grand,F Standard - B,1,Daniel,David,Bungendore Rifle Club,ACT,NA,770.34
2015,VRA,Grand,F Standard - B,2,Sides,Warwick,Ungarie Rifle Club Inc.,NSW,V,767.27
2015,VRA,Grand,F Standard - B,3,Siebel,Adrian,Hornsby RSL Rifle Club,NSW,NA,764.33
2015,VRA,Grand,F Standard - B,4,Lane,Richard,Natimuk,VIC,V,759.44
2015,VRA,Grand,F Standard - B,5,Eland,Kay,Fitz/caulfield,VIC,V L,759.24
2015,VRA,Grand,F Standard - B,6,Upchurch,Gerald,Sandford Target Rifle Club,TAS,V SV,750.26
2015,VRA,Grand,F Standard - B,7,Matthews,Ronald,Lyndhurst Rifle Club,NSW,V SV,741.17
2015,VRA,Grand,F Standard - B,8,Duffield,Marty,Brisbane Mariners,QLD,NA,710.17
2015,VRA,Grand,F Open - FO,1,Tyler,Dale,Phoenix Target,SA,U,822.7
2015,VRA,Grand,F Open - FO,2,Hausler,Jenni,Brisbane,QLD,L,822.66
2015,VRA,Grand,F Open - FO,3,Krake,Geoffrey,Bendigo,VIC,V,820.61
2015,VRA,Grand,F Open - FO,4,Pedersen,Bob,Wodonga,VIC,V SV,812.65
2015,VRA,Grand,F Open - FO,5,Giddens,Michelle,Sth Bendigo,VIC,L,812.57
2015,VRA,Grand,F Open - FO,6,Nelson,Norman,Moe City,VIC,NA,805.5
2015,VRA,Grand,F Open - FO,7,Davies,Adam,Sth Bendigo,VIC,NA,804.55
2015,VRA,Grand,F Open - FO,8,Lazos,Peter,Bacchus Marsh,VIC,V SV,795.44
2015,VRA,Grand,F Open - FO,9,Giddens,Philip,Sth Bendigo,VIC,NA,793.46
2015,VRA,Grand,F Open - FO,10,Bant,Robert,Sth Bendigo,VIC,V,792.47
2015,VRA,Grand,F Open - FO,11,Austen,Clifford,Nowra Rifle Club Inc,NSW,V,785.46
2015,VRA,Grand,F Open - FO,12,Nelson,Steve,Beaudesert,NA,V,784.45
2015,VRA,Grand,F Open - FO,13,Wright,Barrie,Geelong,VIC,NA,336.11
2015,VRA,Grand,F/TR - A,1,Seaman,Alan,Gosford District,NSW,V SV,789.33
2015,VRA,Grand,F/TR - A,2,Sharp,Stephen,Bungendore Rifle Club,ACT,V,787.47
2015,VRA,Grand,F/TR - A,3,Mahon,Rod,Sth Bendigo,NA,V,787.34
2015,VRA,Grand,F/TR - A,4,Hall,Liam,South Bendigo,VIC,U,785.46
2015,VRA,Grand,F/TR - A,5,Hunt,Gary,Sth Bendigo,VIC,V,782.32
2015,VRA,Grand,F/TR - A,6,Gee,Terrence,East Central Dra,VIC,V SV,780.3
2015,VRA,Grand,F/TR - A,7,Hall,Michael,South Bendigo,VIC,NA,776.29
2015,VRA,Grand,F/TR - A,8,May,Cedric,Canberra Rifle Club,ACT,V SV,757.26
2015,VRA,Grand,F/TR - A,9,Austin,Bill,Werribee,VIC,V,753.24
2015,VRA,Grand,F/TR - A,10,Dowling,Shane,Canberra Rifle Club,ACT,NA,704.17
2015,NQRA,Leadup,Target Rifle - A,1,Schafferius,Peter,Central,QLD,NA,298.28
2015,NQRA,Leadup,Target Rifle - A,2,Griffiths,Helen,Pacific,QLD,V L,296.31
2015,NQRA,Leadup,Target Rifle - A,3,Deed,Trevor,Cairns Rifle Club Inc.,QLD,V,295.29
2015,NQRA,Leadup,Target Rifle - A,4,Gee,Garry,Darwin,NT,V,293.24
2015,NQRA,Leadup,Target Rifle - A,5,Buchanan,Mark,Roseville Rifle Club Inc.,NSW,V,292.28
2015,NQRA,Leadup,Target Rifle - A,6,Noll,Bluey (Ian),Whyalla,SA,V,291.29
2015,NQRA,Leadup,Target Rifle - A,7,Christie,Eric,Townsville Marksmen,QLD,V,291.26
2015,NQRA,Leadup,Target Rifle - A,8,Ford,Dudley,Mareeba Rifle Club Inc.,QLD,V,291.26
2015,NQRA,Leadup,Target Rifle - A,9,Kerr,Geoff,Pacific,QLD,V,291.22
2015,NQRA,Leadup,Target Rifle - A,10,Thompson,Don,Natives,QLD,V SP,291.22
2015,NQRA,Leadup,Target Rifle - A,11,Caske,John,Natives,QLD,V,291.2
2015,NQRA,Leadup,Target Rifle - A,12,Arrowsmith,Charles,Biloela,QLD,V,290.21
2015,NQRA,Leadup,Target Rifle - A,13,Kennedy,Robert,Townsville Marksmen R.c. Inc.,QLD,V,290.2
2015,NQRA,Leadup,Target Rifle - A,14,McIntosh,David,Canberra Rifle Club,ACT,NA,290.19
2015,NQRA,Leadup,Target Rifle - A,15,Baker,Bill,Pacific,QLD,NA,289.27
2015,NQRA,Leadup,Target Rifle - A,16,Bell,Ian,Sarina Rifle Club Inc.,QLD,V,287.23
2015,NQRA,Leadup,Target Rifle - A,17,Chinnery,Ann,Marian Rifle Club Inc.,QLD,L,284.2
2015,NQRA,Leadup,Target Rifle - A,18,Cox,Joshua,Cairns Rifle Club Inc.,QLD,NA,284.17
2015,NQRA,Leadup,Target Rifle - A,19,Berry,Tim,Natives,QLD,NA,283.32
2015,NQRA,Leadup,Target Rifle - A,20,Wellburn,Geoff,Pacific,QLD,V,282.17
2015,NQRA,Leadup,Target Rifle - A,21,Hawkins,Bob,Townsville Marksmen R.c. Inc.,QLD,V,280.2
2015,NQRA,Leadup,Target Rifle - A,22,Beecham,Mark,Mareeba Rifle Club Inc.,QLD,NA,280.18
2015,NQRA,Leadup,Target Rifle - A,23,Gardiner,David,Central,QLD,NA,280.17
2015,NQRA,Leadup,Target Rifle - A,24,Harris,Neil,Brisbane,QLD,V,280.12
2015,NQRA,Leadup,Target Rifle - A,25,Waite,Rex,West Wallsend,NSW,V,279.13
2015,NQRA,Leadup,Target Rifle - A,26,Harding-Smith,Jim,Mareeba Rifle Club Inc.,QLD,NA,278.23
2015,NQRA,Leadup,Target Rifle - A,27,Boulter,Robert,Atherton Rifle Club Inc.,QLD,V,277.25
2015,NQRA,Leadup,Target Rifle - A,28,Chester,Frank,Mareeba Rifle Club Inc.,QLD,V,277.17
2015,NQRA,Leadup,Target Rifle - A,29,Tugwell,Tony,West Broken Hill,NSW,V,277.12
2015,NQRA,Leadup,Target Rifle - A,30,Flynn,Don,Woomera,SA,V,250.11
2015,NQRA,Leadup,Target Rifle - B,1,Durham,Stephen,Mareeba Rifle Club Inc.,QLD,V,287.2
2015,NQRA,Leadup,Target Rifle - B,2,Richardson,Nathan,Darwin,NT,NA,287.17
2015,NQRA,Leadup,Target Rifle - B,3,Pryde,Bill (William),Spalding,SA,V SV,285.22
2015,NQRA,Leadup,Target Rifle - B,4,Barry,Peter,Cairns Rifle Club Inc.,QLD,NA,284.17
2015,NQRA,Leadup,Target Rifle - B,5,Mahony,Janine,Townsville Marksmen R.c. Inc.,QLD,V L,282.14
